datetime,open,high,low,close,volume,ticker,ema9,sma10,sma20,sma50,sma100,sma150,sma200,oa_ema9,oa_sma10,oa_sma20,oa_sma50,oa_sma100,oa_sma150,oa_sma200,OpenCloseRange$,OpenCloseRange%,GreenCandle,RedCandle,DojiCandle,NextGreen,NextRed,PrevGreen,PrevRed,GapDir,Gap$,Gap%
2005-06-09 16:00:00,119.74,120.58,119.44,120.48,57171900,SPY,120.03860682761609,120.175,119.1845,117.67759999999998,118.54520000000001,118.68566666666666,117.0708,0,0,1,1,1,1,1,0.7400000000000091,0.6180056789711117,1,0,0,0,1,0,1,Down,-0.1700000000000017,-0.14177299641397859
2005-06-10 16:00:00,120.56,120.65,119.6,120.2,36504400,SPY,120.07088546209289,120.18999999999998,119.397,117.72240000000002,118.5525,118.71,117.11630000000001,1,1,1,1,1,1,1,-0.35999999999999943,-0.29860650298606456,0,1,0,1,0,1,0,Up,0.0799999999999983,0.06640106241699725
2005-06-13 16:00:00,119.94,121.08,119.81,120.58,49504300,SPY,120.17270836967431,120.223,119.64000000000001,117.78540000000001,118.57610000000001,118.732,117.16369999999999,0,0,1,1,1,1,1,0.6400000000000006,0.5336001334000339,1,0,0,1,0,0,1,Down,-0.2600000000000051,-0.2163061564059943
2005-06-14 16:00:00,120.45,121.2,120.38,120.86,34001600,SPY,120.31016669573945,120.36099999999999,119.84299999999999,117.85,118.60969999999999,118.75700000000002,117.21074999999999,1,1,1,1,1,1,1,0.4099999999999966,0.3403902034038992,1,0,0,0,1,1,0,Down,-0.12999999999999545,-0.10781224083595577
2005-06-15 16:00:00,121.16,121.24,120.23,121.09,53891700,SPY,120.46613335659157,120.41999999999999,120.01849999999999,117.90800000000002,118.65279999999998,118.78506666666668,117.26355,1,1,1,1,1,1,1,-0.06999999999999318,-0.057774843182562874,0,1,0,1,0,1,0,Up,0.29999999999999716,0.24822108224391623
2005-06-16 16:00:00,121.09,121.64,120.92,121.4,46664300,SPY,120.65290668527327,120.484,120.149,117.964,118.70129999999999,118.81459999999998,117.315,1,1,1,1,1,1,1,0.3100000000000023,0.25600792798744926,1,0,0,0,1,0,1,Up,0.0,0.0
2005-06-17 16:00:00,121.54,121.9,121.2,121.36,53760800,SPY,120.79432534821862,120.60500000000002,120.25250000000001,118.00640000000001,118.74610000000001,118.83793333333332,117.3652,1,1,1,1,1,1,1,-0.18000000000000682,-0.1480993911469531,0,1,0,1,0,1,0,Up,0.14000000000000057,0.11532125205930854
2005-06-20 16:00:00,121.08,121.84,120.94,121.4,42236500,SPY,120.9154602785749,120.74100000000001,120.3665,118.07440000000001,118.78779999999999,118.85533333333335,117.4093,1,1,1,1,1,1,1,0.3200000000000074,0.26428807400066684,1,0,0,0,1,0,1,Down,-0.28000000000000114,-0.23071852340145116
2005-06-21 16:00:00,121.5,121.65,121.03,121.47,40060700,SPY,121.02636822285992,120.875,120.451,118.14200000000001,118.82820000000001,118.87359999999998,117.45604999999999,1,1,1,1,1,1,1,-0.030000000000001137,-0.02469135802469229,0,1,0,0,1,1,0,Up,0.09999999999999432,0.08237232289950108
2005-06-22 16:00:00,121.68,121.94,121.07,121.57,46684100,SPY,121.13509457828795,121.04099999999998,120.55449999999999,118.19940000000001,118.8696,118.8982,117.49960000000002,1,1,1,1,1,1,1,-0.11000000000001364,-0.09040105193952469,0,1,0,0,1,0,1,Up,0.21000000000000796,0.17288219313411374
2005-06-23 16:00:00,121.32,121.6,119.83,119.86,62819000,SPY,120.88007566263036,120.979,120.577,118.25059999999999,118.8866,118.90673333333332,117.536,1,1,1,1,1,1,1,-1.4599999999999937,-1.2034289482360647,0,1,0,0,1,0,1,Down,-0.25,-0.20564283951632806
2005-06-24 16:00:00,119.88,120.01,118.84,118.98,59190900,SPY,120.5000605301043,120.85700000000001,120.52349999999998,118.31479999999999,118.88730000000001,118.90833333333333,117.5685,0,0,0,1,1,1,1,-0.8999999999999915,-0.7507507507507436,0,1,0,1,0,0,1,Up,0.01999999999999602,0.01668613382278994
2005-06-27 16:00:00,118.97,119.41,118.75,119.15,51164200,SPY,120.23004842408345,120.71399999999998,120.46849999999999,118.4148,118.8861,118.91986666666666,117.59894999999999,0,0,0,1,1,1,1,0.18000000000000682,0.15129864671766566,1,0,0,1,0,0,1,Down,-0.010000000000005116,-0.008404773911586078
2005-06-28 16:00:00,119.4,120.24,119.37,120.15,42617300,SPY,120.21403873926677,120.643,120.502,118.52780000000001,118.898,118.93433333333334,117.63255,0,0,0,1,1,1,1,0.75,0.6281407035175879,1,0,0,0,1,1,0,Up,0.25,0.20981955518254303
2005-06-29 16:00:00,120.37,120.4,119.76,119.83,43059500,SPY,120.13723099141342,120.51700000000001,120.46849999999999,118.6162,118.89399999999999,118.94546666666666,117.6634,1,0,0,1,1,1,1,-0.5400000000000063,-0.4486167649746666,0,1,0,0,1,1,0,Up,0.21999999999999886,0.18310445276737314
2005-06-30 16:00:00,120.22,120.32,118.95,119.18,62303700,SPY,119.94578479313074,120.295,120.3895,118.7238,118.88510000000001,118.9504,117.69529999999999,1,0,0,1,1,1,1,-1.039999999999992,-0.8650806854100749,0,1,0,1,0,0,1,Up,0.39000000000000057,0.3254610698489532
2005-07-01 16:00:00,119.45,119.8,119.21,119.53,49786600,SPY,119.86262783450461,120.11200000000001,120.3585,118.7942,118.8783,118.95826666666666,117.72725,0,0,0,1,1,1,1,0.0799999999999983,0.06697362913352724,1,0,0,1,0,0,1,Up,0.269999999999996,0.22654807853666387
2005-07-05 16:00:00,119.25,120.65,119.19,120.49,51552100,SPY,119.9881022676037,120.021,120.381,118.8926,118.8901,118.97613333333335,117.76394999999998,0,0,0,1,1,1,1,1.2399999999999949,1.0398322851152997,1,0,0,0,1,1,0,Down,-0.28000000000000114,-0.23425081569480563
2005-07-06 16:00:00,120.39,120.65,119.41,119.48,54546400,SPY,119.88648181408296,119.822,120.34849999999999,118.95559999999999,118.8875,118.98673333333332,117.79899999999999,1,1,1,1,1,1,1,-0.9099999999999966,-0.7558767339479995,0,1,0,1,0,1,0,Down,-0.09999999999999432,-0.08299443937255732
2005-07-07 16:00:00,118.29,119.95,118.26,119.95,103268900,SPY,119.89918545126636,119.66000000000001,120.35050000000001,119.05060000000002,118.8793,118.99153333333334,117.83394999999999,0,0,0,0,0,0,1,1.6599999999999966,1.4033307971933355,1,0,0,1,0,0,1,Down,-1.1899999999999977,-0.9959825912286555
2005-07-08 16:00:00,119.97,121.32,119.72,121.32,64570900,SPY,120.18334836101309,119.806,120.3925,119.164,118.8857,119.0048,117.88279999999999,0,1,0,1,1,1,1,1.3499999999999943,1.1252813203300778,1,0,0,1,0,1,0,Up,0.01999999999999602,0.016673614005832445
2005-07-11 16:00:00,121.33,122.1,121.31,121.94,49772400,SPY,120.53467868881049,120.102,120.4795,119.3188,118.8938,119.02273333333333,117.93775,1,1,1,1,1,1,1,0.6099999999999994,0.5027610648644188,1,0,0,1,0,1,0,Up,0.010000000000005116,0.008242664029018396
2005-07-12 16:00:00,121.89,122.63,121.64,122.26,52169900,SPY,120.8797429510484,120.41300000000001,120.5635,119.449,118.9043,119.04306666666669,117.99175,1,1,1,1,1,1,1,0.37000000000000455,0.3035523832964185,1,0,0,1,0,1,0,Down,-0.04999999999999716,-0.0410037723470536
2005-07-13 16:00:00,122.27,122.52,121.99,122.43,41297700,SPY,121.18979436083873,120.641,120.64200000000001,119.56960000000001,118.9263,119.07193333333333,118.05014999999999,1,1,1,1,1,1,1,0.1600000000000108,0.13085793735177134,1,0,0,0,1,1,0,Up,0.009999999999990905,0.008179290037617293
2005-07-14 16:00:00,122.98,123.44,122.49,122.91,64776100,SPY,121.533835488671,120.949,120.73299999999999,119.6958,118.9515,119.0994,118.1083,1,1,1,1,1,1,1,-0.07000000000000739,-0.05691982436169084,0,1,0,1,0,1,0,Up,0.5499999999999972,0.44923629829289974
2005-07-15 16:00:00,122.79,123.04,122.36,122.84,56138000,SPY,121.7950683909368,121.31500000000001,120.80499999999999,119.8026,118.9939,119.12360000000001,118.16329999999999,1,1,1,1,1,1,1,0.04999999999999716,0.040719928332923816,1,0,0,0,1,0,1,Down,-0.11999999999999034,-0.09763241396142734
2005-07-18 16:00:00,122.5,122.63,122.05,122.35,56857200,SPY,121.90605471274945,121.59700000000001,120.85449999999999,119.90039999999999,119.0229,119.14373333333334,118.21625,1,1,1,1,1,1,1,-0.15000000000000568,-0.12244897959184137,0,1,0,1,0,1,0,Down,-0.3400000000000034,-0.2767828069032916
2005-07-19 16:00:00,122.71,123.11,122.41,123.02,59516900,SPY,122.12884377019957,121.85,120.9355,120.01899999999999,119.05069999999999,119.1614,118.2631,1,1,1,1,1,1,1,0.3100000000000023,0.25262814766522884,1,0,0,1,0,0,1,Up,0.35999999999999943,0.294237842255823
2005-07-20 16:00:00,122.59,123.73,122.3,123.44,69608800,SPY,122.39107501615966,122.24600000000001,121.03399999999999,120.1314,119.0708,119.17906666666667,118.31110000000001,1,1,1,1,1,1,1,0.8499999999999943,0.6933681376947503,1,0,0,0,1,1,0,Down,-0.4299999999999926,-0.3495366607055703
2005-07-21 16:00:00,123.55,123.61,122.47,122.72,100795200,SPY,122.45686001292773,122.523,121.09150000000002,120.2538,119.0917,119.19133333333333,118.35519999999998,1,1,1,1,1,1,1,-0.8299999999999983,-0.6717927964386874,0,1,0,1,0,1,0,Up,0.10999999999999943,0.0891121192482173
2005-07-22 16:00:00,122.88,123.56,122.63,123.54,55934700,SPY,122.6734880103422,122.745,121.27550000000001,120.37979999999999,119.1148,119.20953333333334,118.3998,1,1,1,1,1,1,1,0.6600000000000108,0.5371093750000089,1,0,0,0,1,0,1,Up,0.1599999999999966,0.13037809647978862
2005-07-25 16:00:00,123.41,123.95,122.85,123.19,57598900,SPY,122.77679040827377,122.87,121.48600000000002,120.5246,119.135,119.23453333333333,118.44850000000001,1,1,1,1,1,1,1,-0.21999999999999886,-0.17826756340653016,0,1,0,1,0,1,0,Down,-0.13000000000000966,-0.10522907560305136
2005-07-26 16:00:00,123.23,123.53,122.37,123.34,42852600,SPY,122.88943232661903,122.978,121.6955,120.67699999999999,119.15620000000001,119.26033333333334,118.50264999999999,1,1,1,1,1,1,1,0.10999999999999943,0.08926397792745228,1,0,0,1,0,0,1,Up,0.04000000000000625,0.03247016803312465
